iucn_sid,sciname,worms_name,mapped
198628,microstoma microstoma,microstoma microstoma,FALSE
198630,gymnammodytes cicerelus,gymnammodytes cicerelus,FALSE
198632,scartella cristata,scartella cristata,TRUE
198633,callanthias ruber,callanthias ruber,FALSE
198634,callionymus lyra,callionymus lyra,FALSE
198635,callionymus maculatus,callionymus maculatus,FALSE
198636,callionymus pusillus,callionymus pusillus,FALSE
198637,callionymus risso,callionymus risso,FALSE
198638,synchiropus phaeton,synchiropus phaeton,FALSE
198640,campogramma glaycos,campogramma glaycos,FALSE
198641,caranx rhonchus,caranx rhonchus,FALSE
198642,lichia amia,lichia amia,FALSE
198643,seriola dumerili,seriola dumerili,FALSE
198644,trachinotus ovatus,trachinotus ovatus,FALSE
198645,trachurus mediterraneus,trachurus mediterraneus,FALSE
198646,trachurus picturatus,trachurus picturatus,FALSE
198647,trachurus trachurus,trachurus trachurus,FALSE
198648,schedophilus medusophagus,schedophilus medusophagus,FALSE
198649,cepola macrophthalma,cepola macrophthalma,FALSE
198650,remora australis,remora australis,FALSE
198651,remora remora,remora remora,FALSE
198652,epigonus denticulatus,epigonus denticulatus,FALSE
198653,epigonus telescopus,epigonus telescopus,FALSE
198654,crystallogobius linearis,crystallogobius linearis,FALSE
198655,deltentosteus collonianus,deltentosteus collonianus,FALSE
198657,gobius auratus,gobius auratus,FALSE
198659,gobius couchi,gobius couchi,FALSE
198660,gobius cruentatus,gobius cruentatus,FALSE
198662,gobius paganellus,gobius paganellus,FALSE
198663,gobius roulei,gobius roulei,FALSE
198664,lebetus guilleti,lebetus guilleti,FALSE
198665,lesueurigobius friesii,lesueurigobius friesii,FALSE
198667,pomatoschistus marmoratus,pomatoschistus marmoratus,FALSE
198668,pomatoschistus minutus,pomatoschistus minutus,FALSE
198669,thorogobius ephippiatus,thorogobius ephippiatus,FALSE
198670,lobotes surinamensis,lobotes surinamensis,FALSE
198671,dicentrarchus punctatus,dicentrarchus punctatus,FALSE
198673,mullus barbatus,mullus barbatus,FALSE
198674,mullus surmuletus,mullus surmuletus,FALSE
198675,cubiceps capensis,cubiceps capensis,FALSE
198676,cubiceps gracilis,cubiceps gracilis,FALSE
198706,argyrosomus regius,argyrosomus regius,FALSE
198707,sciaena umbra,sciaena umbra,FALSE
198708,umbrina canariensis,umbrina canariensis,FALSE
198709,umbrina cirrosa,umbrina cirrosa,FALSE
198710,umbrina ronchus,umbrina ronchus,FALSE
198711,anthias anthias,anthias anthias,FALSE
198712,serranus hepatus,serranus hepatus,FALSE
198713,serranus scriba,serranus scriba,FALSE
198714,sphyraena viridensis,sphyraena viridensis,FALSE
198715,stromateus fiatola,stromateus fiatola,FALSE
198716,tetragonurus cuvieri,tetragonurus cuvieri,FALSE
198718,trachinus araneus,trachinus araneus,FALSE
198719,trachinus draco,trachinus draco,FALSE
198720,trachinus radiatus,trachinus radiatus,FALSE
198721,lepidopus caudatus,lepidopus caudatus,FALSE
198722,uranoscopus scaber,uranoscopus scaber,FALSE
198723,melanostigma atlanticum,melanostigma atlanticum,FALSE
198724,arnoglossus laterna,arnoglossus laterna,FALSE
198725,bothus podas,bothus podas,FALSE
198726,citharus linguatula,citharus linguatula,FALSE
198727,symphurus ligulatus,symphurus ligulatus,FALSE
198728,symphurus nigrescens,symphurus nigrescens,FALSE
198729,lepidorhombus boscii,lepidorhombus boscii,FALSE
198730,lepidorhombus whiffiagonis,lepidorhombus whiffiagonis,FALSE
198731,scophthalmus maximus,scophthalmus maximus,FALSE
198732,scophthalmus rhombus,scophthalmus rhombus,FALSE
198733,zeugopterus regius,zeugopterus regius,FALSE
198734,microchirus azevia,microchirus azevia,FALSE
198735,microchirus ocellatus,microchirus ocellatus,FALSE
198736,microchirus variegatus,microchirus variegatus,FALSE
198737,monochirus hispidus,monochirus hispidus,FALSE
198739,solea solea,solea solea,FALSE
198740,synapturichthys kleinii,synapturichthys kleinii,FALSE
198741,taurulus bubalis,taurulus bubalis,FALSE
198742,peristedion cataphractum,peristedion cataphractum,FALSE
198743,pontinus kuhlii,pontinus kuhlii,FALSE
198744,scorpaena loppei,scorpaena loppei,FALSE
198745,scorpaena maderensis,scorpaena maderensis,FALSE
198746,scorpaena notata,scorpaena notata,FALSE
198747,scorpaena porcus,scorpaena porcus,FALSE
198748,scorpaena scrofa,scorpaena scrofa,FALSE
198750,chelidonichthys cuculus,chelidonichthys cuculus,FALSE
198751,chelidonichthys lastoviza,chelidonichthys lastoviza,FALSE
198752,chelidonichthys lucerna,chelidonichthys lucerna,FALSE
198753,chelidonichthys obscurus,chelidonichthys obscurus,FALSE
198755,lepidotrigla dieuzeidei,lepidotrigla dieuzeidei,FALSE
198756,trigla lyra,trigla lyra,FALSE
198757,cyclothone braueri,cyclothone braueri,FALSE
198758,vinciguerria attenuata,vinciguerria attenuata,FALSE
198759,vinciguerria poweriae,vinciguerria poweriae,FALSE
198760,maurolicus muelleri,maurolicus muelleri,FALSE
198761,bathophilus nigerrimus,bathophilus nigerrimus,FALSE
198762,borostomias antarcticus,borostomias antarcticus,FALSE
198763,nerophis maculatus,nerophis maculatus,TRUE
198764,nerophis ophidion,nerophis ophidion,TRUE
198765,syngnathus acus,syngnathus acus,TRUE
198766,syngnathus phlegon,syngnathus phlegon,TRUE
198767,syngnathus typhle,syngnathus typhle,TRUE
198769,zeus faber,zeus faber,FALSE
198772,alectis alexandrina,alectis alexandrina,FALSE
198774,parablennius pilicornis,parablennius pilicornis,TRUE
198775,coelorinchus caelorhincus,coelorinchus caelorhincus,FALSE
198776,lepadogaster purpurea,lepadogaster purpurea,FALSE
198794,melampus luteus,melampus luteus,FALSE
198845,halopyrgus pupoides,halopyrgus pupoides,FALSE
198892,potamopyrgus estuarinus,potamopyrgus estuarinus,FALSE
198893,potamopyrgus kaitunuparaoa,potamopyrgus kaitunuparaoa,FALSE
198920,neophocaena phocaenoides,neophocaena phocaenoides,TRUE
198921,mobula birostris,mobula birostris,TRUE
198972,anguilla interioris,anguilla interioris,FALSE
198973,anguilla borneensis,anguilla borneensis,FALSE
198975,coloconger cadenati,coloconger cadenati,FALSE
198980,ariosoma anago,ariosoma anago,FALSE
198983,ophichthus leonensis,ophichthus leonensis,FALSE
198985,heteroconger hassi,heteroconger hassi,FALSE
198986,xenomystax austrinus,xenomystax austrinus,FALSE
198987,heteroconger tricia,heteroconger tricia,FALSE
198995,promyllantor atlanticus,promyllantor atlanticus,FALSE
198996,aprognathodon platyventris,aprognathodon platyventris,FALSE
198998,myrichthys pardalis,myrichthys pardalis,FALSE
199005,conger macrocephalus,conger macrocephalus,FALSE
199006,ariosoma opistophthalmum,ariosoma opistophthalmum,FALSE
199007,bascanichthys paulensis,bascanichthys paulensis,FALSE
199008,ichthyapus insularis,ichthyapus insularis,FALSE
199012,ariosoma obud,ariosoma obud,FALSE
199014,gorgasia sillneri,gorgasia sillneri,FALSE
199016,bathyuroconger parvibranchialis,bathyuroconger parvibranchialis,FALSE
199019,conger esculentus,conger esculentus,FALSE
199020,ariosoma sereti,ariosoma sereti,FALSE
199022,gorgasia inferomaculata,gorgasia inferomaculata,FALSE
199024,promyllantor purpureus,promyllantor purpureus,FALSE
199028,bathymyrus smithi,bathymyrus smithi,FALSE
199029,myrichthys breviceps,myrichthys breviceps,FALSE
199030,uroconger erythraeus,uroconger erythraeus,FALSE
199031,ariosoma bauchotae,ariosoma bauchotae,FALSE
199033,rhynchoconger trewavasae,rhynchoconger trewavasae,FALSE
199034,conger myriaster,conger myriaster,FALSE
199035,congriscus megastomus,congriscus megastoma,FALSE
199036,brachysomophis atlanticus,brachysomophis atlanticus,FALSE
199038,hemerorhinus opici,hemerorhinus opici,FALSE
199039,gnathophis capensis,gnathophis capensis,FALSE
199040,rhynchoconger gracilior,rhynchoconger gracilior,FALSE
199042,ariosoma multivertebratum,ariosoma multivertebratum,FALSE
199043,gnathophis macroporis,gnathophis macroporis,FALSE
199046,promyllantor adenensis,promyllantor adenensis,FALSE
199050,gorgasia thamani,gorgasia thamani,FALSE
199052,bathycongrus varidens,bathycongrus varidens,FALSE
199054,gnathophis leptosomatus,gnathophis leptosomatus,FALSE
199055,japonoconger africanus,japonoconger africanus,FALSE
199058,acromycter nezumi,acromycter nezumi,FALSE
199059,nettenchelys pygmaea,nettenchelys pygmaea,FALSE
199060,heteroconger enigmaticus,heteroconger enigmaticus,FALSE
199062,heteroconger tomberua,heteroconger tomberua,FALSE
199063,macrocephenchelys brachialis,macrocephenchelys brachialis,FALSE
199068,ilyophis brunneus,ilyophis brunneus,FALSE
199070,xyrias guineensis,xyrias guineensis,FALSE
199071,yirrkala tenuis,yirrkala tenuis,FALSE
199073,ariosoma ophidiophthalmus,ariosoma ophidiophthalmus,FALSE
199074,diploconger polystigmatus,diploconger polystigmatus,FALSE
199075,heteroconger cobra,heteroconger cobra,FALSE
199078,heteroconger longissimus,heteroconger longissimus,FALSE
199086,pseudomyrophis frio,pseudomyrophis frio,FALSE
199087,congrosoma evermanni,congrosoma evermanni,FALSE
199088,haptenchelys texis,haptenchelys texis,FALSE
199090,gorgasia hawaiiensis,gorgasia hawaiiensis,FALSE
199091,heteroconger perissodon,heteroconger perissodon,FALSE
199094,ariosoma major,ariosoma majus,FALSE
199095,ariosoma anagoides,ariosoma anagoides,FALSE
199096,gorgasia naeocepaea,gorgasia naeocepaea,FALSE
199097,ariosoma meeki,ariosoma meeki,FALSE
199099,bathymyrus echinorhynchus,bathymyrus echinorhynchus,FALSE
199106,myrophis punctatus,myrophis punctatus,FALSE
199107,conger oligoporus,conger oligoporus,FALSE
199113,gorgasia klausewitzi,gorgasia klausewitzi,FALSE
199114,echiophis intertinctus,echiophis intertinctus,FALSE
199115,callechelys guineensis,callechelys guineensis,FALSE
199116,macrocephenchelys brevirostris,macrocephenchelys brevirostris,FALSE
199117,gnathophis asanoi,gnathophis asanoi,FALSE
199122,parabathymyrus fijiensis,parabathymyrus fijiensis,FALSE
199125,dalophis obtusirostris,dalophis obtusirostris,FALSE
199126,ariosoma nigrimanum,ariosoma nigrimanum,FALSE
199130,heteroconger chapmani,heteroconger chapmani,FALSE
199133,ariosoma marginatum,ariosoma marginatum,FALSE
199135,herpetoichthys regius,herpetoichthys regius,FALSE
199136,gnathophis habenatus,gnathophis habenatus,FALSE
199139,pseudomyrophis atlanticus,pseudomyrophis atlanticus,FALSE
199140,bathycongrus wallacei,bathycongrus wallacei,FALSE
199141,gnathophis xenica,gnathophis xenica,FALSE
199143,lumiconger arafura,lumiconger arafura,FALSE
199146,pisodonophis semicinctus,pisodonophis semicinctus,FALSE
199147,blachea xenobranchialis,blachea xenobranchialis,FALSE
199148,gnathophis musteliceps,gnathophis musteliceps,FALSE
199156,phaenomonas longissima,phaenomonas longissima,FALSE
199157,gordiichthys leibyi,gordiichthys leibyi,FALSE
199160,gnathophis castlei,gnathophis castlei,FALSE
199161,pseudophichthys splendens,pseudophichthys splendens,FALSE
199164,acromycter longipectoralis,acromycter longipectoralis,FALSE
199166,chiloconger philippinensis,chiloconger philippinensis,FALSE
199169,hoplunnis punctata,hoplunnis punctata,FALSE
199170,gnathophis heterolinea,gnathophis heterolinea,FALSE
199172,gnathophis umbrellabius,gnathophis umbrellabius,FALSE
199174,kenyaconger heemstrai,kenyaconger heemstrai,FALSE
199175,gnathophis neocaledoniensis,gnathophis neocaledoniensis,FALSE
199177,heteroconger obscurus,heteroconger obscurus,FALSE
199180,paraconger notialis,paraconger notialis,FALSE
199186,gnathophis nasutus,gnathophis nasutus,FALSE
199187,stemonidium hypomelas,stemonidium hypomelas,FALSE
199188,gnathophis microps,gnathophis microps,FALSE
199189,dalophis multidentatus,dalophis multidentatus,FALSE
199191,bathycongrus aequoreus,bathycongrus aequoreus,FALSE
199198,heteroconger luteolus,heteroconger luteolus,FALSE
199200,conger cinereus,conger cinereus,FALSE
199202,parabathymyrus brachyrhynchus,parabathymyrus brachyrhynchus,FALSE
199205,paraconger caudilimbatus,paraconger caudilimbatus,FALSE
199207,gorgasia taiwanensis,gorgasia taiwanensis,FALSE
199208,bathycongrus bullisi,bathycongrus bullisi,FALSE
199213,bathymyrus simus,bathymyrus simus,FALSE
199217,ophichthus cylindroideus,ophichthus cylindroideus,FALSE
199218,castleichthys auritus,castleichthys auritus,FALSE
199220,ariosoma mauritianum,ariosoma mauritianum,FALSE
199221,aplatophis chauliodus,aplatophis chauliodus,FALSE
199223,rhynchoconger flavus,rhynchoconger flavus,FALSE
199224,japonoconger caribbeus,japonoconger caribbeus,FALSE
199227,parabathymyrus karrerae,parabathymyrus karrerae,FALSE
199230,bathycongrus nasicus,bathycongrus nasicus,FALSE
199231,mystriophis crosnieri,mystriophis crosnieri,FALSE
199232,ophichthus puncticeps,ophichthus puncticeps,FALSE
199234,bathycongrus guttulatus,bathycongrus guttulatus,FALSE
199235,bathycongrus trimaculatus,bathycongrus trimaculatus,FALSE
199239,parabathymyrus macrophthalmus,parabathymyrus macrophthalmus,FALSE
199240,apterichtus monodi,apterichtus monodi,FALSE
199241,apterichtus gracilis,apterichtus gracilis,FALSE
199243,conger philippinus,conger philippinus,FALSE
199244,bathycongrus odontostomus,bathycongrus odontostomus,FALSE
199247,scalanago lateralis,scalanago lateralis,FALSE
199249,histiobranchus bathybius,histiobranchus bathybius,FALSE
199256,gordiichthys randalli,gordiichthys randalli,FALSE
199259,gordiichthys ergodes,gordiichthys ergodes,FALSE
199264,uroconger lepturus,uroconger lepturus,FALSE
199266,congrhynchus talabonoides,congrhynchus talabonoides,FALSE
199267,gordiichthys irretitus,gordiichthys irretitus,FALSE
199268,bathycongrus bleekeri,bathycongrus bleekeri,FALSE
199269,blachea longicaudalis,blachea longicaudalis,FALSE
199270,gnathophis bracheatopos,gnathophis bracheatopos,FALSE
199272,echiophis punctifer,echiophis punctifer,FALSE
199278,dysomma anguillare,dysomma anguillare,FALSE
199279,ariosoma mellissii,ariosoma mellissii,FALSE
199281,rhynchoconger ectenurus,rhynchoconger ectenurus,FALSE
199282,ariosoma megalops,ariosoma megalops,FALSE
199283,conger wilsoni,conger wilsoni,FALSE
199285,parabathymyrus oregoni,parabathymyrus oregoni,FALSE
199287,apterichtus ansp,apterichtus ansp,FALSE
199291,xenomystax bidentatus,xenomystax bidentatus,FALSE
199294,congriscus maldivensis,congriscus maldivensis,FALSE
199295,gorgasia japonica,gorgasia japonica,FALSE
199296,bathycongrus macrocercus,bathycongrus macrocercus,FALSE
199298,ariosoma kapala,no match,FALSE
199302,bascanichthys scuticaris,bascanichthys scuticaris,FALSE
199306,bathycongrus thysanochilus,bathycongrus thysanochilus,FALSE
199311,ahlia egmontis,ahlia egmontis,FALSE
199312,conger triporiceps,conger triporiceps,FALSE
199314,echelus pachyrhynchus,echelus pachyrhynchus,FALSE
199318,bathycongrus trilineatus,bathycongrus trilineatus,FALSE
199319,gnathophis longicauda,gnathophis longicauda,FALSE
199323,nemichthys curvirostris,nemichthys curvirostris,FALSE
199324,callechelys leucoptera,callechelys leucoptera,FALSE
199326,conger erebennus,conger erebennus,FALSE
199328,pseudomyrophis nimius,pseudomyrophis nimius,FALSE
199333,ariosoma shiroanago,ariosoma shiroanago,FALSE
199335,gnathophis andriashevi,gnathophis andriashevi,FALSE
199336,heteroconger polyzona,heteroconger polyzona,FALSE
199337,bascanichthys ceciliae,bascanichthys ceciliae,FALSE
199338,gnathophis bathytopos,gnathophis bathytopos,FALSE
199342,ophichthus rex,ophichthus rex,FALSE
199344,muraenesox cinereus,muraenesox cinereus,FALSE
199346,japonoconger sivicolus,japonoconger sivicolus,FALSE
199347,caralophia loxochila,caralophia loxochila,FALSE
199348,congriscus marquesaensis,congriscus marquesaensis,FALSE
199350,gnathophis melanocoelus,gnathophis melanocoelus,FALSE
199352,heteroconger lentiginosus,heteroconger lentiginosus,FALSE
199355,myrophis platyrhynchus,myrophis platyrhynchus,FALSE
199356,ariosoma howensis,ariosoma howensis,FALSE
199359,rhynchoconger squaliceps,rhynchoconger squaliceps,FALSE
199360,paraconger macrops,paraconger macrops,FALSE
199361,bascanichthys bascanium,bascanichthys bascanium,FALSE
199363,dalophis cephalopeltis,dalophis cephalopeltis,FALSE
199364,hoplunnis diomediana,hoplunnis diomediana,FALSE
199368,ariosoma sazonovi,ariosoma sazonovi,FALSE
199370,heteroconger camelopardalis,heteroconger camelopardalis,FALSE
199371,acromycter alcocki,acromycter alcocki,FALSE
199373,venefica proboscidea,venefica proboscidea,FALSE
199374,bathycongrus macrurus,bathycongrus macrurus,FALSE
199376,bascanichthys inopinatus,bascanichthys inopinatus,FALSE
199378,ariosoma coquettei,ariosoma coquettei,FALSE
199381,gnathophis heterognathos,gnathophis heterognathos,FALSE
199386,gnathophis parini,gnathophis parini,FALSE
199388,paraconger ophichthys,paraconger ophichthys,FALSE
199389,bassanago hirsutus,bassanago hirsutus,FALSE
199390,callechelys muraena,callechelys muraena,FALSE
199391,conger oceanicus,conger oceanicus,FALSE
199393,gorgasia barnesi,gorgasia barnesi,FALSE
199394,gnathophis smithi,gnathophis smithi,FALSE
199396,ophichthus maculatus,ophichthus maculatus,FALSE
199397,gnathophis grahami,gnathophis grahami,FALSE
199398,quassiremus ascensionis,quassiremus ascensionis,FALSE
199400,ariosoma scheelei,ariosoma scheelei,FALSE
199401,nessorhamphus ingolfianus,nessorhamphus ingolfianus,FALSE
199406,gorgasia cotroneii,gorgasia cotroneii,FALSE
199407,ariosoma sokotranum,ariosoma sokotranum,FALSE
199408,xenomystax atrarius,xenomystax atrarius,FALSE
199409,bathycongrus polyporus,bathycongrus polyporus,FALSE
199411,gorgasia preclara,gorgasia preclara,FALSE
199412,leptocephalus congroides,heteroconger congroides,FALSE
199413,gnathophis codoniphorus,gnathophis codoniphorus,FALSE
199414,bathycongrus dubius,bathycongrus dubius,FALSE
199416,heteroconger balteatus,heteroconger balteatus,FALSE
199418,gorgasia galzini,gorgasia galzini,FALSE
199419,bassanago bulbiceps,bassanago bulbiceps,FALSE
199622,aurigequula fasciata,aurigequula fasciata,FALSE
199624,eubleekeria splendens,eubleekeria splendens,FALSE
199648,grammonus minutus,grammonus minutus,FALSE
199651,cirripectes heemstraorum,cirripectes heemstraorum,TRUE
199653,eviota ancora,eviota ancora,FALSE
199655,eviota nigrispina,eviota nigrispina,FALSE
199656,mulloidichthys ayliffe,mulloidichthys ayliffe,FALSE
199659,albula koreana,albula koreana,TRUE
199660,upeneus randalli,upeneus randalli,FALSE
199661,trimma maiandros,trimma maiandros,FALSE
199671,dichotomyctere erythrotaenia,dichotomyctere erythrotaenia,TRUE
199855,halieutichthys intermedius,halieutichthys intermedius,FALSE
199932,hemiscyllium freycineti,hemiscyllium freycineti,TRUE
200714,holothuria inornata,holothuria inornata,FALSE
200715,holothuria fuscogilva,holothuria fuscogilva,FALSE
200787,striostrea margaritacea,striostrea margaritacea,FALSE
200790,bathymodiolus puteoserpentis,bathymodiolus puteoserpentis,FALSE
200797,ostrea imputata,ostrea imputata,FALSE
200849,bathymodiolus azoricus,bathymodiolus azoricus,FALSE
200855,striostrea denticulata,striostrea denticulata,FALSE
200866,alectryonella plicatula,alectryonella plicatula,FALSE
200901,gigantidas horikoshii,gigantidas horikoshii,FALSE
200950,saccostrea kegaki,saccostrea kegaki,FALSE
200957,ostrea atherstonei,ostrea atherstonei,FALSE
200958,gigantidas taiwanensis,gigantidas taiwanensis,FALSE
200959,bathymodiolus brevior,bathymodiolus brevior,FALSE
200966,ostrea futamiensis,ostrea futamiensis,FALSE
200988,ostrea libella,ostrea libella,FALSE
201004,bathymodiolus elongatus,bathymodiolus elongatus,FALSE
201031,ostrea conchaphila,ostrea conchaphila,FALSE
201041,saccostrea spathulata,saccostrea spathulata,FALSE
201062,pustulostrea pseudangulata,pustulostrea pseudangulata,FALSE
201075,bathymodiolus septemdierum,bathymodiolus septemdierum,FALSE
201085,bathymodiolus marisindicus,bathymodiolus marisindicus,FALSE
201096,vulcanidas insolatus,vulcanidas insolatus,FALSE
201098,crassostrea tulipa,crassostrea tulipa,FALSE
201106,ostrea algoensis,ostrea algoensis,FALSE
201108,saccostrea circumsuta,saccostrea circumsuta,FALSE
201121,saccostrea scyphophilla,saccostrea scyphophilla,FALSE
201141,nicaisolopha tridacnaeformis,nicaisolopha tridacnaeformis,FALSE
201159,anomiostrea coralliophila,anomiostrea coralliophila,FALSE
201164,bathymodiolus manusensis,bathymodiolus manusensis,FALSE
201194,talonostrea talonata,talonostrea talonata,FALSE
201244,saccostrea malabonensis,saccostrea malabonensis,FALSE
201249,planostrea pestigris,planostrea pestigris,FALSE
201281,gigantidas gladius,gigantidas gladius,FALSE
201429,oncorhynchus nerka,oncorhynchus nerka,FALSE
201430,oncorhynchus nerka,oncorhynchus nerka,FALSE
201431,oncorhynchus nerka,oncorhynchus nerka,FALSE
201432,oncorhynchus nerka,oncorhynchus nerka,FALSE
201433,oncorhynchus nerka,oncorhynchus nerka,FALSE
201434,oncorhynchus nerka,oncorhynchus nerka,FALSE
201435,oncorhynchus nerka,oncorhynchus nerka,FALSE
201436,oncorhynchus nerka,oncorhynchus nerka,FALSE
201437,oncorhynchus nerka,oncorhynchus nerka,FALSE
201438,oncorhynchus nerka,oncorhynchus nerka,FALSE
201439,oncorhynchus nerka,oncorhynchus nerka,FALSE
201440,oncorhynchus nerka,oncorhynchus nerka,FALSE
201441,oncorhynchus nerka,oncorhynchus nerka,FALSE
201442,oncorhynchus nerka,oncorhynchus nerka,FALSE
201444,oncorhynchus nerka,oncorhynchus nerka,FALSE
201445,oncorhynchus nerka,oncorhynchus nerka,FALSE
201446,oncorhynchus nerka,oncorhynchus nerka,FALSE
201447,oncorhynchus nerka,oncorhynchus nerka,FALSE
201448,oncorhynchus nerka,oncorhynchus nerka,FALSE
201449,oncorhynchus nerka,oncorhynchus nerka,FALSE
201450,oncorhynchus nerka,oncorhynchus nerka,FALSE
201451,oncorhynchus nerka,oncorhynchus nerka,FALSE
201452,oncorhynchus nerka,oncorhynchus nerka,FALSE
201453,oncorhynchus nerka,oncorhynchus nerka,FALSE
201454,oncorhynchus nerka,oncorhynchus nerka,FALSE
201499,oncorhynchus nerka,oncorhynchus nerka,FALSE
201500,oncorhynchus nerka,oncorhynchus nerka,FALSE
201946,alosa aestivalis,alosa aestivalis,TRUE
201947,alosa mediocris,alosa mediocris,TRUE
201948,alosa pseudoharengus,alosa pseudoharengus,TRUE
201996,ilisha obfuscata,ilisha obfuscata,TRUE
201997,pellona dayi,pellona dayi,TRUE
201999,thryssa kammalensoides,thryssa kammalensoides,TRUE
202000,thryssa polybranchialis,thryssa polybranchialis,TRUE
202001,thryssa stenosoma,thryssa stenosoma,TRUE
202007,parascolopsis boesemani,parascolopsis boesemani,FALSE
202008,upeneus indicus,upeneus indicus,FALSE
202018,acentrogobius ennorensis,acentrogobius ennorensis,FALSE
202019,acentrogobius griseus,acentrogobius griseus,FALSE
202022,callogobius seshaiyai,callogobius seshaiyai,FALSE
202024,awaous fluviatilis,awaous fluviatilis,FALSE
202026,egglestonichthys melanoptera,egglestonichthys melanoptera,FALSE
202027,gobiopsis woodsi,gobiopsis woodsi,FALSE
202028,oligolepis dasi,oligolepis dasi,FALSE
202030,oxyurichthys paulae,oxyurichthys paulae,FALSE
202031,parapocryptes rictuosus,parapocryptes rictuosus,FALSE
202032,silhouettea indica,silhouettea indica,FALSE
202037,cynoglossus dubius,cynoglossus dubius,FALSE
202038,cynoglossus macrostomus,cynoglossus macrostomus,FALSE
202039,zebrias annandalei,zebrias annandalei,FALSE
202040,zebrias keralensis,zebrias keralensis,FALSE
202042,lalmohania velutina,lalmohania velutina,FALSE
202053,dentiraja polyommata,dentiraja polyommata,TRUE
202381,fundulus diaphanus,fundulus diaphanus,FALSE
202405,microgadus tomcod,microgadus tomcod,FALSE
202406,syngnathus scovelli,syngnathus scovelli,TRUE
202413,osmerus mordax,osmerus mordax,FALSE
202415,thaleichthys pacificus,thaleichthys pacificus,FALSE
202560,lepomis punctatus,lepomis punctatus,FALSE
202625,lampetra ayresii,lampetra ayresii,FALSE
202632,paralichthys lethostigma,paralichthys lethostigma,FALSE
202649,cottus aleuticus,cottus aleuticus,FALSE
202670,leptocottus armatus,leptocottus armatus,FALSE
202833,awaous ocellaris,awaous ocellaris,FALSE
203423,sillago sihama,sillago sihama,FALSE
13145780,allium telmatum,no match,FALSE
13168143,puccinellia iberica,no match,FALSE
13458323,synagrops bellus,synagrops bellus,FALSE
13458375,synagrops microlepis,kaperangus microlepis,FALSE
13462250,guentherus altivela,guentherus altivela,FALSE
13462325,ijimaia loppei,ijimaia loppei,FALSE
13462411,atherina lopeziana,atherina lopeziana,FALSE
13462434,aulopus cadenati,aulopus cadenati,FALSE
13462491,bathysaurus ferox,bathysaurus ferox,FALSE
13462557,chlorophthalmus atlanticus,chlorophthalmus atlanticus,FALSE
13462566,chlorophthalmus punctatus,chlorophthalmus punctatus,FALSE
13462628,parasudis fraserbrunneri,parasudis fraserbrunneri,FALSE
13462713,evermannella melanoderma,evermannella melanoderma,FALSE
13462731,odontostomops normalops,odontostomops normalops,FALSE
13462737,gigantura chuni,gigantura chuni,FALSE
13462745,bathymicrops regis,bathymicrops regis,FALSE
13462748,bathypterois atricolor,bathypterois atricolor,FALSE
13462751,bathypterois dubius,bathypterois dubius,FALSE
13462757,bathypterois phenax,bathypterois phenax,FALSE
13462760,bathypterois quadrifilis,bathypterois quadrifilis,FALSE
13462763,bathypterois viridensis,bathypterois viridensis,FALSE
13462771,bathytyphlops marionae,bathytyphlops marionae,FALSE
13462777,ipnops agassizii,ipnops agassizii,FALSE
13485141,ahliesaurus berryi,ahliesaurus berryi,FALSE
13485161,luciosudis normani,luciosudis normani,FALSE
13485167,scopelosaurus argenteus,scopelosaurus argenteus,FALSE
13485284,scopelosaurus meadi,scopelosaurus meadi,FALSE
13485312,omosudis lowii,omosudis lowii,FALSE
13485395,dolichosudis fuliginosa,dolichosudis fuliginosa,FALSE
13485398,lestidiops affinis,lestidiops affinis,FALSE
13485411,lestidiops cadenati,lestidiops cadenati,FALSE
13485622,lestrolepis intermedia,lestrolepis intermedia,FALSE
13485631,macroparalepis affinis,macroparalepis affinis,FALSE
13485635,magnisudis atlantica,magnisudis atlantica,FALSE
13485675,benthalbella infans,benthalbella infans,FALSE
13485856,scopelarchus guentheri,scopelarchus guentheri,FALSE
13486028,saurida brasiliensis,saurida brasiliensis,FALSE
13486169,synodus synodus,synodus synodus,FALSE
13486222,batrachoides liberiensis,batrachoides liberiensis,FALSE
13486345,perulibatrachus elminensis,perulibatrachus elminensis,FALSE
13486360,perulibatrachus rossignoli,perulibatrachus rossignoli,FALSE
13486514,ablennes hians,ablennes hians,FALSE
13487141,strongylura senegalensis,strongylura senegalensis,FALSE
13487154,tylosurus acus,tylosurus acus,FALSE
13487180,tylosurus acus,tylosurus acus,FALSE
13487288,tylosurus acus,tylosurus acus,FALSE
13487345,tylosurus crocodilus,tylosurus crocodilus,FALSE
13487690,cheilopogon milleri,cheilopogon milleri,FALSE
13487700,cheilopogon nigricans,cheilopogon nigricans,FALSE
13487733,fodiator acutus,fodiator acutus,FALSE
13487740,hirundichthys affinis,hirundichthys affinis,FALSE
13487874,prognichthys gibbifrons,prognichthys gibbifrons,FALSE
13491788,spartina alterniflora,spartina alterniflora,FALSE
14134315,dipturus canutus,dipturus canutus,TRUE
14134429,gymnura marmorata,gymnura marmorata,TRUE
14134431,gymnura crebripunctata,gymnura crebripunctata,TRUE
15147715,alepocephalus agassizii,alepocephalus agassizii,FALSE
15147725,alepocephalus australis,alepocephalus australis,FALSE
15147740,alepocephalus bairdii,alepocephalus bairdii,FALSE
15147791,asquamiceps hjorti,asquamiceps hjorti,FALSE
15147816,bajacalifornia megalops,bajacalifornia megalops,FALSE
